my_score,opponent_score,win
0,0,False
0,1,False
1,1,False
1,2,False
1,3,False
2,3,False
3,3,False
3,4,False
4,4,False
5,4,False
5,5,False
5,6,False
6,6,False
7,6,False
7,7,False
8,7,False
8,8,False
9,8,False
10,8,False
10,9,False
10,10,False
10,11,False
10,12,False
11,12,False
12,12,False
12,13,False
12,14,False
12,15,False
12,16,False
13,16,False
13,17,False
14,17,False
14,18,False
14,19,False
14,20,False
15,20,False
15,21,False
16,21,False
16,22,False
17,22,False
18,22,False
18,23,False
18,24,False
19,24,False
20,24,False
21,24,False
21,25,False
